backup_bom_id	route_id	route_code	process_id	process_code	process_name	product_id	product_code	item_id	item_code	quantity	deleted	create_time	update_time
1717	922172	E2E-CAP-WS-20260720145354	922758	B220	快速交换口焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1718	922172	E2E-CAP-WS-20260720145354	922759	B230	RX口检测	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1719	922172	E2E-CAP-WS-20260720145354	922760	B240	点胶海波管	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1720	922172	E2E-CAP-WS-20260720145354	922761	B250	球囊压握	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1721	922172	E2E-CAP-WS-20260720145354	922762	B280	裁剪圆角	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1722	922172	E2E-CAP-WS-20260720145354	922763	B310	球囊盘管（机器）	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1723	922172	E2E-CAP-WS-20260720145354	922764	B320	球囊测漏及全检	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1724	922172	E2E-CAP-WS-20260720145354	922765	PROC-XLSX-00001	外管拉伸2	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1725	922172	E2E-CAP-WS-20260720145354	922766	PROC-XLSX-00002	内管拉伸2	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1726	922172	E2E-CAP-WS-20260720145354	922774	PROC-XLSX-00010	棘突丝拉伸2	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1727	922172	E2E-CAP-WS-20260720145354	922775	PROC-XLSX-00011	棘突丝切割	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1728	922172	E2E-CAP-WS-20260720145354	922776	PROC-XLSX-00012	棘突远端焊接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1729	922172	E2E-CAP-WS-20260720145354	922777	PROC-XLSX-00013	棘突远端塑型	922285	YXN.069.001.1011	922287	YXN.069.001.1014	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1730	922172	E2E-CAP-WS-20260720145354	922778	PROC-XLSX-00014	棘突近端焊接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1731	922172	E2E-CAP-WS-20260720145354	922779	Z2975	棘突TPU 套管粘接	922285	YXN.069.001.1011	922281	YXN.069.001.1013	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1732	922172	E2E-CAP-WS-20260720145354	922780	Z2774	棘突远端锥度焊接	922285	YXN.069.001.1011	922280	YXN.069.001.1003	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1733	922172	E2E-CAP-WS-20260720145354	922781	Z2773	棘突近端粘接	922285	YXN.069.001.1011	922283	YXN.069.001.1009	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1734	922172	E2E-CAP-WS-20260720145354	922782	Z2776	棘突球囊涂层	922285	YXN.069.001.1011	922282	YXN.069.001.1006	1.0	0	2026-07-20 22:54:30	2026-07-20 22:54:30
1735	922173	E2E-OSF-20260720165647	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1736	922173	E2E-OSF-20260720165647	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1737	922173	E2E-OSF-20260720165647	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1738	922173	E2E-OSF-20260720165647	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1739	922173	E2E-OSF-20260720165647	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1740	922173	E2E-OSF-20260720165647	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1741	922173	E2E-OSF-20260720165647	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1742	922173	E2E-OSF-20260720165647	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1743	922173	E2E-OSF-20260720165647	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1744	922173	E2E-OSF-20260720165647	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1745	922173	E2E-OSF-20260720165647	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1746	922173	E2E-OSF-20260720165647	922848	Z2490	球囊压握	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1747	922173	E2E-OSF-20260720165647	922844	Z3850	裁剪圆角	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1748	922173	E2E-OSF-20260720165647	922787	Z5600	球囊盘管（机器）	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1749	922173	E2E-OSF-20260720165647	922849	Z2620	球囊测漏及全检	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1750	922173	E2E-OSF-20260720165647	922838	Z2775	外管拉伸2	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1751	922173	E2E-OSF-20260720165647	922839	Z2772	内管拉伸2	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1752	922173	E2E-OSF-20260720165647	922840	Z3720	裁剪管材	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1753	922173	E2E-OSF-20260720165647	922842	Z2520	尖端管与内管焊接	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1754	922173	E2E-OSF-20260720165647	922846	Z2480	球囊涂层	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1755	922173	E2E-OSF-20260720165647	922847	Z2590	球囊组件与海波管焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1756	922173	E2E-OSF-20260720165647	922786	Z760	包套装管	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1757	922173	E2E-OSF-20260720165647	922850	Z830	纸塑袋封口（包装）	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1758	922174	E2E-OSF-20260721005448	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1759	922174	E2E-OSF-20260721005448	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1760	922174	E2E-OSF-20260721005448	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1761	922174	E2E-OSF-20260721005448	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1762	922174	E2E-OSF-20260721005448	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1763	922174	E2E-OSF-20260721005448	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1764	922174	E2E-OSF-20260721005448	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1765	922174	E2E-OSF-20260721005448	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1766	922174	E2E-OSF-20260721005448	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1767	922174	E2E-OSF-20260721005448	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1768	922174	E2E-OSF-20260721005448	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1769	922174	E2E-OSF-20260721005448	922848	Z2490	球囊压握	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1770	922174	E2E-OSF-20260721005448	922844	Z3850	裁剪圆角	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1771	922174	E2E-OSF-20260721005448	922787	Z5600	球囊盘管（机器）	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1772	922174	E2E-OSF-20260721005448	922849	Z2620	球囊测漏及全检	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1773	922174	E2E-OSF-20260721005448	922838	Z2775	外管拉伸2	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1774	922174	E2E-OSF-20260721005448	922839	Z2772	内管拉伸2	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1775	922174	E2E-OSF-20260721005448	922840	Z3720	裁剪管材	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1776	922174	E2E-OSF-20260721005448	922842	Z2520	尖端管与内管焊接	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1777	922174	E2E-OSF-20260721005448	922846	Z2480	球囊涂层	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1778	922174	E2E-OSF-20260721005448	922847	Z2590	球囊组件与海波管焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1779	922174	E2E-OSF-20260721005448	922786	Z760	包套装管	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1780	922174	E2E-OSF-20260721005448	922850	Z830	纸塑袋封口（包装）	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1781	922175	E2E-OSF-20260721005649	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1782	922175	E2E-OSF-20260721005649	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1783	922175	E2E-OSF-20260721005649	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1784	922175	E2E-OSF-20260721005649	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1785	922175	E2E-OSF-20260721005649	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1786	922175	E2E-OSF-20260721005649	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1787	922175	E2E-OSF-20260721005649	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1788	922175	E2E-OSF-20260721005649	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1789	922175	E2E-OSF-20260721005649	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1790	922175	E2E-OSF-20260721005649	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1791	922175	E2E-OSF-20260721005649	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1792	922175	E2E-OSF-20260721005649	922848	Z2490	球囊压握	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1793	922175	E2E-OSF-20260721005649	922844	Z3850	裁剪圆角	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1794	922175	E2E-OSF-20260721005649	922787	Z5600	球囊盘管（机器）	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1795	922175	E2E-OSF-20260721005649	922849	Z2620	球囊测漏及全检	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1796	922175	E2E-OSF-20260721005649	922838	Z2775	外管拉伸2	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1797	922175	E2E-OSF-20260721005649	922839	Z2772	内管拉伸2	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1798	922175	E2E-OSF-20260721005649	922840	Z3720	裁剪管材	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1799	922175	E2E-OSF-20260721005649	922842	Z2520	尖端管与内管焊接	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-05-15 19:20:53	2026-07-06 19:06:02
1800	922175	E2E-OSF-20260721005649	922846	Z2480	球囊涂层	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1801	922175	E2E-OSF-20260721005649	922847	Z2590	球囊组件与海波管焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1802	922175	E2E-OSF-20260721005649	922786	Z760	包套装管	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1803	922175	E2E-OSF-20260721005649	922850	Z830	纸塑袋封口（包装）	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-05-15 19:20:54	2026-07-06 19:06:02
1827	922176	E2E-OSF-20260721015144	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1828	922176	E2E-OSF-20260721015144	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1829	922176	E2E-OSF-20260721015144	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1830	922176	E2E-OSF-20260721015144	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1831	922176	E2E-OSF-20260721015144	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1832	922176	E2E-OSF-20260721015144	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1833	922176	E2E-OSF-20260721015144	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1834	922176	E2E-OSF-20260721015144	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1835	922176	E2E-OSF-20260721015144	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1836	922176	E2E-OSF-20260721015144	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1837	922176	E2E-OSF-20260721015144	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1838	922176	E2E-OSF-20260721015144	922848	Z2490	球囊压握	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1839	922176	E2E-OSF-20260721015144	922844	Z3850	裁剪圆角	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1840	922176	E2E-OSF-20260721015144	922787	Z5600	球囊盘管（机器）	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1841	922176	E2E-OSF-20260721015144	922849	Z2620	球囊测漏及全检	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1842	922176	E2E-OSF-20260721015144	922838	Z2775	外管拉伸2	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1843	922176	E2E-OSF-20260721015144	922839	Z2772	内管拉伸2	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1844	922176	E2E-OSF-20260721015144	922840	Z3720	裁剪管材	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1845	922176	E2E-OSF-20260721015144	922842	Z2520	尖端管与内管焊接	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:53	2026-07-21 09:52:38
1846	922176	E2E-OSF-20260721015144	922846	Z2480	球囊涂层	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1847	922176	E2E-OSF-20260721015144	922847	Z2590	球囊组件与海波管焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1848	922176	E2E-OSF-20260721015144	922786	Z760	包套装管	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1849	922176	E2E-OSF-20260721015144	922850	Z830	纸塑袋封口（包装）	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 09:52:38
1850	922176	E2E-OSF-20260721015144	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1851	922176	E2E-OSF-20260721015144	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1852	922176	E2E-OSF-20260721015144	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1853	922176	E2E-OSF-20260721015144	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1854	922176	E2E-OSF-20260721015144	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1855	922176	E2E-OSF-20260721015144	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1856	922176	E2E-OSF-20260721015144	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1857	922176	E2E-OSF-20260721015144	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1858	922176	E2E-OSF-20260721015144	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1859	922176	E2E-OSF-20260721015144	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1860	922176	E2E-OSF-20260721015144	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1861	922176	E2E-OSF-20260721015144	922848	Z2490	球囊压握	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1862	922176	E2E-OSF-20260721015144	922844	Z3850	裁剪圆角	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1863	922176	E2E-OSF-20260721015144	922787	Z5600	球囊盘管（机器）	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1864	922176	E2E-OSF-20260721015144	922849	Z2620	球囊测漏及全检	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1865	922176	E2E-OSF-20260721015144	922838	Z2775	外管拉伸2	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1866	922176	E2E-OSF-20260721015144	922839	Z2772	内管拉伸2	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1867	922176	E2E-OSF-20260721015144	922840	Z3720	裁剪管材	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1868	922176	E2E-OSF-20260721015144	922842	Z2520	尖端管与内管焊接	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1869	922176	E2E-OSF-20260721015144	922846	Z2480	球囊涂层	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1870	922176	E2E-OSF-20260721015144	922847	Z2590	球囊组件与海波管焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1871	922176	E2E-OSF-20260721015144	922786	Z760	包套装管	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1872	922176	E2E-OSF-20260721015144	922850	Z830	纸塑袋封口（包装）	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	0	2026-07-21 09:52:39	2026-07-21 09:52:39
1873	922177	E2E-OSF-20260721020132	922789	Z2630	吹球囊成型	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:53	2026-07-21 10:02:22
1874	922177	E2E-OSF-20260721020132	922795	Z3710	球囊裁剪	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:53	2026-07-21 10:02:22
1875	922177	E2E-OSF-20260721020132	922796	Z2510	外管与球囊焊接	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:53	2026-07-21 10:02:22
1876	922177	E2E-OSF-20260721020132	922794	Z2560	焊接圆角	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
1877	922177	E2E-OSF-20260721020132	922798	Z2550	焊接远端锥度	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
1878	922177	E2E-OSF-20260721020132	922797	Z3810	外管切缝	922277	YXN.037.011.1002	922278	YXN.041.011.1003	1.0	1	2026-05-15 19:20:53	2026-07-21 10:02:22
1879	922177	E2E-OSF-20260721020132	922841	Z5200	穿显影环	922277	YXN.037.011.1002	922284	YXN.037.011.1011	1.0	1	2026-05-15 19:20:53	2026-07-21 10:02:22
1880	922177	E2E-OSF-20260721020132	922843	Z2530	压显影环	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
1881	922177	E2E-OSF-20260721020132	922793	Z2570	快速交换口焊接	922277	YXN.037.011.1002	922279	YXN.041.011.1008	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
1882	922177	E2E-OSF-20260721020132	922788	Z2600	RX口检测	922277	YXN.037.011.1002	922286	YXN.037.011.1009	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
1883	922177	E2E-OSF-20260721020132	922845	Z2580	点胶海波管	922277	YXN.037.011.1002	922276	YXN.037.011.1007	1.0	1	2026-05-15 19:20:54	2026-07-21 10:02:22
