ROUTE-XLSX-00002	39	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	40	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	41	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	42	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	43	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	44	Z2774	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	45	Z2773	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	46	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	47	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	48	Z2776	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	49	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	50	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	617	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	618	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	619	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	620	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	621	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	622	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	623	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	624	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	625	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	626	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	627	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	628	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	629	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	630	Z2975	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	631	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	632	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	633	NULL	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	634	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	635	NULL	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	636	Z2774	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	637	Z2773	YXN.069.001.1011	YXN.069.001.1009	1
ROUTE-XLSX-00002	638	NULL	YXN.069.001.1011	YXN.069.001.1013	1
ROUTE-XLSX-00002	639	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	640	Z2776	YXN.069.001.1011	YXN.069.001.1006	1
ROUTE-XLSX-00002	641	NULL	YXN.069.001.1011	YXN.069.001.1014	1
ROUTE-XLSX-00002	642	NULL	YXN.069.001.1011	YXN.069.001.1003	1
ROUTE-XLSX-00002	2756	Z2630	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2757	Z3710	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2758	Z2775	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2759	Z2772	YXN.069.001.1011	YXN.069.001.1003	0
ROUTE-XLSX-00002	2760	Z2510	YXN.069.001.1011	YXN.069.001.1003	0
ROUTE-XLSX-00002	2761	Z3810	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2762	Z5200	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2763	Z2530	YXN.069.001.1011	YXN.069.001.1013	0
ROUTE-XLSX-00002	2764	Z2971	YXN.069.001.1011	YXN.069.001.1009	0
ROUTE-XLSX-00002	2765	Z2976	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2766	Z2972	YXN.069.001.1011	YXN.069.001.1013	0
ROUTE-XLSX-00002	2767	Z2973	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2768	Z2974	YXN.069.001.1011	YXN.069.001.1009	0
ROUTE-XLSX-00002	2769	Z2975	YXN.069.001.1011	YXN.069.001.1013	0
ROUTE-XLSX-00002	2770	Z2550	YXN.069.001.1011	YXN.069.001.1003	0
ROUTE-XLSX-00002	2771	Z2570	YXN.069.001.1011	YXN.069.001.1003	0
ROUTE-XLSX-00002	2772	Z2600	YXN.069.001.1011	YXN.069.001.1009	0
ROUTE-XLSX-00002	2773	Z2580	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2774	Z2490	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2775	Z2774	YXN.069.001.1011	YXN.069.001.1003	0
ROUTE-XLSX-00002	2776	Z2773	YXN.069.001.1011	YXN.069.001.1009	0
ROUTE-XLSX-00002	2777	Z3850	YXN.069.001.1011	YXN.069.001.1013	0
ROUTE-XLSX-00002	2778	Z2560	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2779	Z2776	YXN.069.001.1011	YXN.069.001.1006	0
ROUTE-XLSX-00002	2780	Z5600	YXN.069.001.1011	YXN.069.001.1014	0
ROUTE-XLSX-00002	2781	Z2620	YXN.069.001.1011	YXN.069.001.1003	0
